,token,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score,valid
938,da6bafca1d9f5b58,1.0,1.0,0.6275134924423758,1.0,,,0.8447972885176566,True
939,da888593e9a0518c,1.0,1.0,0.9059089339276555,1.0,,,0.9607953891365231,True
940,da928b52410d5da6,1.0,1.0,0.6368148938256831,1.0,,,0.8486728724273679,True
941,dac84d4f931e54ab,1.0,1.0,0.6145023068793184,1.0,,,0.8393759611997159,True
942,db1f0ea31f525bdb,1.0,1.0,1.0,1.0,,,1.0,True
943,db3833e656c256dd,1.0,1.0,0.9275173078739781,1.0,,,0.9697988782808243,True
944,db4bcafb6d775b4f,1.0,1.0,0.8527088262390227,1.0,,,0.9386286775995928,True
945,db5d96563dcb5427,1.0,1.0,1.0,1.0,,,1.0,True
946,db951dbc3e595c29,1.0,1.0,0.9394724071171314,1.0,,,0.9747801696321381,True
947,dbadf83c8bc85324,1.0,1.0,0.8307449238323291,1.0,,,0.9294770515968039,True
948,dbb26055ea9351dc,1.0,1.0,0.7911824218326449,1.0,,,0.912992675763602,True
949,dbb9c9811b275fd8,1.0,1.0,0.7148824119208084,1.0,,,0.8812010049670035,True
950,dc207d97e04f5ce1,1.0,1.0,1.0,1.0,,,1.0,True
951,dc26fde28bc65ef6,1.0,1.0,0.5762011025948763,1.0,,,0.8234171260811984,True
952,dc8fc926ef0451f1,1.0,1.0,1.0,1.0,,,1.0,True
953,dd282698a1cf543e,1.0,1.0,0.9761752660377182,1.0,,,0.990073027515716,True
954,dd414d3d7d5452f1,1.0,1.0,0.8166388062065455,1.0,,,0.9235995025860606,True
955,dd8ac2f25ac75478,1.0,1.0,0.8057623139694986,1.0,,,0.9190676308206244,True
956,ddf3383ec8965d9b,1.0,1.0,0.8062439644960637,1.0,,,0.9192683185400266,True
957,de41a196a12e56d0,1.0,1.0,1.0,1.0,,,1.0,True
958,de85008572b15018,1.0,1.0,1.0,1.0,,,1.0,True
959,dfb6fbca92bb5183,1.0,1.0,0.8247644254191744,1.0,,,0.9269851772579893,True
960,e02db4e2c5ed5b76,1.0,1.0,0.9738585452411008,1.0,,,0.989107727183792,True
961,e03d76c4983954eb,1.0,1.0,0.8994544334382165,1.0,,,0.9581060139325902,True
962,e0657b3fd2ac5c55,1.0,1.0,0.827687894551405,1.0,,,0.9282032893964187,True
963,e072351fbbfd5765,1.0,1.0,0.6440279044193491,1.0,,,0.8516782935080621,True
964,e073c9ed32975c17,1.0,1.0,0.9834080803286043,1.0,,,0.9930867001369185,True
965,e10bd715492150e3,1.0,1.0,0.7112447609300985,1.0,,,0.8796853170542077,True
966,e12d472387385ef6,1.0,1.0,1.0,1.0,,,1.0,True
967,e1540b19efec5d97,1.0,1.0,0.8298969868217927,1.0,,,0.9291237445090803,True
968,e16ed6e841ee58cd,1.0,1.0,1.0,1.0,,,1.0,True
969,e17906596dab5e6c,1.0,1.0,0.7573162035715961,1.0,,,0.898881751488165,True
970,e1886e081b945907,1.0,1.0,0.7003803760170768,1.0,,,0.8751584900071153,True
971,e1d83d0f913a5263,1.0,1.0,0.9249946034930753,1.0,,,0.968747751455448,True
972,e2116f0f33b25eb5,1.0,1.0,0.8655706390694958,1.0,,,0.9439877662789566,True
973,e244b2ddf97a57d6,1.0,1.0,0.807951304781012,1.0,,,0.9199797103254216,True
974,e26d9a5288165f2a,1.0,1.0,0.9499625784769457,1.0,,,0.9791510743653941,True
975,e2acd907240850a3,1.0,1.0,1.0,1.0,,,1.0,True
976,e2ae05340dba502d,1.0,1.0,0.5543884538863896,1.0,,,0.8143285224526623,True
977,e36762528cdb5e37,1.0,1.0,0.5836144501369828,1.0,,,0.8265060208904095,True
978,e3bfee2b093e5e35,1.0,1.0,1.0,1.0,,,1.0,True
979,e3ee34ba4c0c59fd,1.0,1.0,1.0,1.0,,,1.0,True
980,e45572ab63ef5deb,1.0,1.0,1.0,1.0,,,1.0,True
981,e511376fdf3250e5,1.0,1.0,0.8709083251301207,1.0,,,0.9462118021375504,True
982,e51779c52d7956bd,1.0,1.0,0.7602459785566088,1.0,,,0.9001024910652538,True
983,e54d150b34215b84,1.0,1.0,1.0,1.0,,,1.0,True
984,e56402797d665711,1.0,1.0,0.7943196655782747,1.0,,,0.9142998606576146,True
985,e5e1dbb69578517b,1.0,1.0,0.6325875349166931,1.0,,,0.8469114728819555,True
986,e5ec53f2b9875433,1.0,1.0,0.8696413226721599,1.0,,,0.9456838844467333,True
987,e617fe519ab754dc,1.0,1.0,0.9246893797946627,1.0,,,0.9686205749144428,True
988,e694febcad5b5185,1.0,1.0,0.8331991309059189,1.0,,,0.9304996378774663,True
989,e6a27e83c6025b68,1.0,1.0,0.8339475981405009,1.0,,,0.9308114992252087,True
990,e6c36a6be3c75127,1.0,1.0,1.0,1.0,,,1.0,True
991,e6e99834855a5f10,1.0,1.0,0.7217699739040889,1.0,,,0.884070822460037,True
992,e74ca27f40755297,1.0,1.0,1.0,1.0,,,1.0,True
993,e7b780eed68e5ce3,1.0,1.0,1.0,1.0,,,1.0,True
994,e814805effdb5b56,1.0,1.0,0.7109171143582566,1.0,,,0.8795487976492735,True
995,e8ae48e9ca4a58fc,1.0,1.0,1.0,1.0,,,1.0,True
996,e941bb5a630f58ae,1.0,1.0,1.0,1.0,,,1.0,True
997,e9d8c81a844c5c95,1.0,1.0,0.5700826285994595,1.0,,,0.8208677619164414,True
998,ea1302023ad258ff,1.0,1.0,0.7947422445757193,1.0,,,0.9144759352398829,True
999,ea141bd5c40259de,1.0,1.0,1.0,1.0,,,1.0,True
1000,ea21c4b17b865a4d,1.0,1.0,0.833635395161246,1.0,,,0.9306814146505191,True
1001,ea34282dc63d5a9a,1.0,1.0,0.7359561385139821,1.0,,,0.8899817243808258,True
1002,ea3b45489faf5c70,1.0,1.0,0.7973678336490522,1.0,,,0.9155699306871051,True
1003,ea8ce810e307587d,1.0,1.0,0.7719632844970399,1.0,,,0.9049847018737666,True
1004,ead55e845b5f561d,1.0,1.0,1.0,1.0,,,1.0,True
1005,eb3c2a16d549564a,1.0,1.0,0.7024679572225234,1.0,,,0.8760283155093848,True
1006,eb527d130d8d5e33,1.0,1.0,0.843861673852449,1.0,,,0.9349423641051872,True
1007,eb822e0610545fd6,1.0,1.0,0.5464212068464728,1.0,,,0.8110088361860304,True
1008,ec574c9ae43e56a9,1.0,1.0,1.0,1.0,,,1.0,True
1009,ec5e157a5222534d,1.0,1.0,0.6825026829212563,1.0,,,0.86770945121719,True
1010,ec60244b07ad5466,1.0,1.0,1.0,1.0,,,1.0,True
1011,ec8a3deaeb1a53ac,1.0,1.0,0.8669951863160128,1.0,,,0.944581327631672,True
1012,ecc5d9051f445174,1.0,1.0,1.0,1.0,,,1.0,True
1013,ecd769043adc5346,1.0,1.0,0.8054826865896825,1.0,,,0.9189511194123677,True
1014,ed166d61f7435477,1.0,1.0,0.574989666555228,1.0,,,0.8229123610646782,True
1015,eddb4834d5e459c6,1.0,1.0,0.9994008256690878,1.0,,,0.9997503440287866,True
1016,edf7e758c7075ce8,1.0,1.0,0.6760045457696315,1.0,,,0.8650018940706797,True
1017,ee80a7cf312253e2,1.0,1.0,0.580659162477966,1.0,,,0.8252746510324859,True
1018,ee8a391c71ab5f5f,1.0,1.0,1.0,1.0,,,1.0,True
1019,eea2ca9965e35b7a,1.0,1.0,0.7509131142564699,1.0,,,0.8962137976068624,True
1020,eec0bc4e1b185d67,1.0,1.0,0.9833446011510872,1.0,,,0.9930602504796197,True
1021,eed4abcb01455af9,1.0,1.0,1.0,1.0,,,1.0,True
1022,eee59dd716c05e1b,1.0,1.0,0.9022764162532225,1.0,,,0.9592818401055094,True
1023,eef98aae7e42579d,1.0,1.0,1.0,1.0,,,1.0,True
1024,ef3dd8a6f4995678,1.0,1.0,0.5377929811718172,1.0,,,0.8074137421549238,True
1025,ef97c6e9f11b59a7,1.0,1.0,0.7835565398442218,1.0,,,0.9098152249350924,True
1026,efd90f7518445bef,1.0,1.0,1.0,1.0,,,1.0,True
1027,f025b78e77b25fba,1.0,1.0,0.636730126168459,1.0,,,0.8486375525701911,True
1028,f0fb575adb8a5171,1.0,1.0,0.860848943350648,1.0,,,0.9420203930627699,True
1029,f14e7ed78b5d55b4,1.0,1.0,0.8312359694523712,1.0,,,0.9296816539384881,True
1030,f1592141ee0157fe,1.0,1.0,0.9820625107553308,1.0,,,0.9925260461480545,True
1031,f191de4360a35ad8,1.0,1.0,0.8672174567465506,1.0,,,0.9446739403110627,True
1032,f1ae4feebfda5b75,1.0,1.0,0.8914611385465337,1.0,,,0.9547754743943889,True
1033,f1bdf7e4e9f5534e,1.0,1.0,0.8136700067369851,1.0,,,0.9223625028070771,True
1034,f1f233f26fcf590b,1.0,1.0,1.0,1.0,,,1.0,True
1035,f205efb84def5cc8,1.0,1.0,0.9238448186161081,1.0,,,0.9682686744233783,True
1036,f2291b8766215c41,1.0,1.0,0.6831594417967065,1.0,,,0.8679831007486277,True
1037,f2d7208949535747,1.0,1.0,0.6212454133360324,1.0,,,0.8421855888900135,True
1038,f335a11369685b08,1.0,1.0,0.8075424441640845,1.0,,,0.9198093517350352,True
1039,f33eaf7a7ddc5891,1.0,1.0,0.8243126065528704,1.0,,,0.9267969193970295,True
1040,f377405106115a34,1.0,1.0,0.5408448110103412,1.0,,,0.8086853379209756,True
1041,f38d4f3f7e425c91,1.0,1.0,0.7816657328585704,1.0,,,0.909027388691071,True
1042,f407714273645434,1.0,1.0,0.8659877570344157,1.0,,,0.9441615654310066,True
1043,f409dfb714ed539c,1.0,1.0,0.9318341335207705,1.0,,,0.9715975556336544,True
1044,f50843b06ec259f2,1.0,1.0,0.9182206429640997,1.0,,,0.9659252679017083,True
1045,f5c6f00966f152ec,1.0,1.0,0.8206965765078649,1.0,,,0.9252902402116104,True
1046,f620e6d6c13b53b7,1.0,1.0,0.5376520875939251,1.0,,,0.8073550364974688,True
1047,f62e6cb228dc50e1,1.0,1.0,0.9162596861513581,1.0,,,0.9651082025630658,True
1048,f638ae3f35d25d55,1.0,1.0,0.6913745490148699,1.0,,,0.8714060620895291,True
1049,f66694a622cf5c99,1.0,1.0,0.5849968160248521,1.0,,,0.8270820066770218,True
1050,f66d06ec0f355fac,1.0,1.0,0.8483012040382514,1.0,,,0.9367921683492714,True
1051,f68fcc74e570541d,1.0,1.0,0.6983981784627983,1.0,,,0.8743325743594993,True
1052,f6b3ef5ef2085e46,1.0,1.0,1.0,1.0,,,1.0,True
1053,f6c6b09c85e357ee,1.0,1.0,1.0,1.0,,,1.0,True
1054,f70c1fa8bbfc5d77,1.0,1.0,0.8357060666252687,1.0,,,0.9315441944271953,True
1055,f713c584fcfe5824,1.0,1.0,0.6486905408384315,1.0,,,0.8536210586826799,True
1056,f71e5dcd9df85d97,1.0,1.0,0.9083002942299242,1.0,,,0.9617917892624684,True
1057,f740386a50c45238,1.0,1.0,0.8869029122472561,1.0,,,0.9528762134363568,True
1058,f7544894729252f5,1.0,1.0,0.9432921720345627,1.0,,,0.9763717383477344,True
1059,f76d76bae0365a21,1.0,1.0,0.9146630555738268,1.0,,,0.9644429398224279,True
1060,f776577c7428592b,1.0,1.0,0.8161831768816288,1.0,,,0.923409657034012,True
1061,f8331125139c53d2,1.0,1.0,0.9436191825999745,1.0,,,0.9765079927499892,True
1062,f84819b5dc2a5130,1.0,1.0,0.7560656441939773,1.0,,,0.8983606850808239,True
1063,f8ded55c8f855116,1.0,1.0,1.0,1.0,,,1.0,True
1064,f93c0db62e075508,1.0,1.0,0.7356312935172211,1.0,,,0.8898463722988422,True
1065,f9c41d66eb3c5d86,1.0,1.0,0.6433824234709876,1.0,,,0.8514093431129114,True
1066,f9cfac7b9f30506d,1.0,1.0,0.9383762327473207,1.0,,,0.9743234303113836,True
1067,fa5edfd430ba550d,1.0,1.0,0.9284101218291981,1.0,,,0.9701708840954991,True
1068,fa7459e482c05911,1.0,1.0,0.7672628279588406,1.0,,,0.9030261783161836,True
1069,faa12c2adc7c521f,1.0,1.0,0.913443632317321,1.0,,,0.9639348467988839,True
1070,fae7a01d5d815f04,1.0,1.0,0.9916664441996368,1.0,,,0.996527685083182,True
1071,fb1c9ac223bf5bbe,1.0,1.0,1.0,1.0,,,1.0,True
1072,fb3ec8fa431c5d83,1.0,1.0,1.0,1.0,,,1.0,True
1073,fb3eed693c845412,1.0,1.0,1.0,1.0,,,1.0,True
1074,fb4908bfeaf75ab1,1.0,1.0,1.0,1.0,,,1.0,True
1075,fb4a03d7f9395b9a,1.0,1.0,0.7473394835783918,1.0,,,0.8947247848243299,True
1076,fb524406adde5e78,1.0,1.0,0.9813117299862129,1.0,,,0.9922132208275887,True
1077,fb643a2514195bfa,1.0,1.0,1.0,1.0,,,1.0,True
1078,fc1785d55b675c6c,1.0,1.0,0.7592790163309013,1.0,,,0.8996995901378755,True
1079,fcbc81e3caa75186,1.0,1.0,0.8073222544943699,1.0,,,0.9197176060393207,True
1080,fcbe2ed045225b79,1.0,1.0,0.9947325379869714,1.0,,,0.9978052241612381,True
1081,fd001bff97c155b3,1.0,1.0,0.9899572737656949,1.0,,,0.9958155307357061,True
1082,fd391501d37752ba,1.0,1.0,1.0,1.0,,,1.0,True
1083,fd4b31afd0915f92,1.0,1.0,0.7814156005270316,1.0,,,0.9089231668862632,True
1084,fd7c51a15e5b54a6,1.0,1.0,0.7608448874649607,1.0,,,0.9003520364437336,True
1085,fd9b66480e895706,1.0,1.0,0.7207326168137762,1.0,,,0.8836385903390734,True
1086,fe4e5fdf88195cfa,1.0,1.0,0.8961653818680032,1.0,,,0.9567355757783348,True
1087,fe55e4c568a753a9,1.0,1.0,0.9635824297097134,1.0,,,0.9848260123790472,True
1088,ff1a305b2c1752af,1.0,1.0,0.8929782709981154,1.0,,,0.9554076129158814,True
1089,ff1a4e51e3f558ce,1.0,1.0,1.0,1.0,,,1.0,True
1090,ff60c00aba8b554e,1.0,1.0,0.6926972248896145,1.0,,,0.8719571770373394,True
1091,ff86cfb959e1545e,1.0,1.0,0.7958176067324584,1.0,,,0.9149240028051909,True
1092,ffe92084016a5795,1.0,1.0,0.5162484488397182,1.0,,,0.7984368536832159,True
